date,y,x,cate
2014-08-29 16:12:00,0.0284943277491868,11520,RunCD
2014-08-29 16:13:00,0.0292674476102979,11580,RunCD
2014-08-29 16:14:00,0.0293559954861111,11640,RunCD
2014-08-29 16:15:00,0.0274600610416667,11700,RunCD
2014-08-29 16:16:00,0.023730608125,11760,RunCD
2014-08-29 16:17:00,0.019978219375,11820,RunCD
2014-08-29 16:18:00,0.0161501759027778,11880,RunCD
2014-08-29 16:19:00,0.0106398277777778,11940,RunCD
2014-08-29 16:20:00,0.00698324583333333,12000,RunCD
2014-08-29 16:21:00,0.003351730625,12060,RunCD
2014-08-29 16:22:00,4.92291666666667e-06,12120,RunCD
2014-08-29 16:23:00,4.44715277777778e-06,12180,Productive_time
2014-08-29 16:24:00,3.44486111111111e-06,12240,Productive_time
2014-08-29 16:25:00,7.31087418680755e-06,12300,Productive_time
2014-08-29 16:26:00,2.89453582084198e-05,12360,Productive_time
2014-08-29 16:27:00,0.00100067362209731,12420,Productive_time
2014-08-29 16:28:00,0.00536525362209731,12480,Productive_time
2014-08-29 16:29:00,0.00904279271804322,12540,Productive_time
2014-08-29 16:30:00,0.0126048727479105,12600,Productive_time
2014-08-29 16:31:00,0.0153669808034661,12660,Productive_time
2014-08-29 16:32:00,0.0145972668451327,12720,Productive_time
2014-08-29 16:33:00,0.0143836846527778,12780,Productive_time
2014-08-29 16:34:00,0.0142842476388889,12840,Productive_time
2014-08-29 16:35:00,0.0141467365277778,12900,Productive_time
2014-08-29 16:36:00,0.0139459122222222,12960,Productive_time
2014-08-29 16:37:00,0.0138994490972222,13020,Productive_time
2014-08-29 16:38:00,0.0137469933333333,13080,Productive_time
2014-08-29 16:39:00,0.0128175997916667,13140,Productive_time
2014-08-29 16:40:00,0.00942366548611111,13200,Productive_time
2014-08-29 16:41:00,0.00600207784722223,13260,Productive_time
2014-08-29 16:42:00,0.00266897520833333,13320,Productive_time
2014-08-29 16:43:00,1.46270833333333e-06,13380,Productive_time
2014-08-29 16:44:00,1.26201388888889e-06,13440,Productive_time
2014-08-29 16:45:00,1.68819444444444e-06,13500,Productive_time
2014-08-29 16:46:00,1.98923611111111e-06,13560,Productive_time
2014-08-29 16:47:00,2.433125e-06,13620,Productive_time
2014-08-29 16:48:00,2.56416666666667e-06,13680,Productive_time
2014-08-29 16:49:00,3.30083333333333e-06,13740,Productive_time
2014-08-29 16:50:00,3.37166666666667e-06,13800,Productive_time
2014-08-29 16:51:00,4.04340277777778e-06,13860,Productive_time
2014-08-29 16:52:00,4.95715277777778e-06,13920,Productive_time
2014-08-29 16:53:00,4.42236111111111e-06,13980,Productive_time
2014-08-29 16:54:00,4.45895833333333e-06,14040,Productive_time
2014-08-29 16:55:00,4.14611111111111e-06,14100,Productive_time
2014-08-29 16:56:00,3.14381944444445e-06,14160,Productive_time
2014-08-29 16:57:00,3.69159722222222e-06,14220,Productive_time
2014-08-29 16:58:00,5.31604166666667e-06,14280,Productive_time
2014-08-29 16:59:00,5.74458333333333e-06,14340,Productive_time
2014-08-29 17:00:00,6.194375e-06,14400,Productive_time
